"","merged.pos","D75046-","D75054-","D75064-","D75066-","D75077-","D75079-","D75150-","D75173-","D75201-","D75211-","D75224-","D75239-","D75240-","D75251-","D75290-","D75292-","D75315-","D75327-","D75338-","D75366-","D75383R","mean"
"6437",6437,NA,0.00287769784172662,0.00510540184453228,0.00365831351746845,0.00179994857289792,0.0035035035035035,0.00471380471380471,0.00455373406193078,0.00340870355641404,0.00506404527852249,0.00493378343287458,0.00432588320115357,0.00288421920065925,0.00400839854934148,0.00292568753657109,0.00427480916030534,0.00327868852459016,0.00151591712986357,0.00404073056408599,0.0039714058776807,NA,0.00372866716146982
"6438",6438,NA,0.00143266475644699,0.00212175616125347,0.00237356216907066,0.00483953132959756,0.00125093820365274,0.00468854655056932,0.00361990950226244,0.00193225733121164,0.00238379022646007,0.00362600362600363,0.00143061516452074,0.00122850122850123,0.00227229691346336,0.00204678362573099,0.00211864406779661,0.00187178287318671,0.000500751126690035,0.00286761191652063,0.00156862745098039,NA,0.00232497759073259
"6439",6439,NA,0.00824668339906777,0.00588812561334642,0.00822518735148967,0.00651465798045603,0.00425531914893617,0.00134228187919463,0.00363967242948135,NA,0.00566825775656325,0.00258866166192079,0.000715819613457409,0.00163198694410445,0.0035964414158622,0.00906963136337039,0.0042366469965199,0.00984990619136961,0.00751126690035053,0.002540489044141,0.0882584712371946,NA,0.00965441705149034
"6440",6440,NA,0.00358680057388809,0.00441104394706747,0.00328767123287671,0.0055179332831703,0.00526711813393529,0.00404585300067431,0.00273473108477666,0.00862763142758541,NA,0.00336700336700337,0.00357398141529664,0.00243704305442729,0.00548826646479939,0.00380005846243788,0.00998034175109633,0.00280898876404494,0.00500751126690035,0.00490428729631387,0.001573564122738,NA,0.00446776825827957
"6441",6441,NA,0.00395114942528736,0.00522704998366547,0.00435967302452316,0.00526976160602258,0.0042713567839196,0,0.01,0.00507321572696875,0.00663650075414781,0.00570095879761596,0.000715819613457409,0.00285947712418301,0.0039727582292849,0.000585823081429408,0.00257458730879903,0.00187617260787992,0.00251889168765743,0.00503699039823705,0.0062646828504307,NA,0.00404709836860577
"6442",6442,NA,0.0032561505065123,0.00313774709758393,0.00698786318499448,0.00179948586118252,0.00354251012145749,NA,0.00452488687782805,0.00631252977608385,0.00151929504709815,0.000524658971668416,0,0.00041101520756268,0.00341880341880342,NA,0.00063351282863478,0.00479616306954436,0.171349862258953,0.00422866092404072,0.00470957613814757,NA,0.0130089836052997
"6443",6443,NA,0.00247612309869119,0.00450031036623215,0.00452898550724638,0.00555555555555556,0.005,0.00602409638554217,0.000897666068222621,0.00709302325581395,0.00988912196583758,0.00233402489626556,0.00352360817477097,0.00120724346076459,0.003725782414307,0.00207407407407407,0.00290209256147854,0.00471031559114461,0.00153139356814701,0.00321297429620563,0.00462962962962963,NA,0.00399031688789101
"6444",6444,NA,0.0021291696238467,0.0043661312958054,0.00455788514129444,0.00557385355966557,0.00451127819548872,0.00539083557951483,0.00987432675044883,0.00355618776671408,0.00243531202435312,0.00545454545454545,0.00422832980972516,0.00241935483870968,0.00453514739229025,0.0059206631142688,0.0043010752688172,0.00613786591123702,0.00509424350483953,0.00474006116207951,0.0031201248049922,NA,0.00464981006308613
"6445",6445,NA,0.00356252226576416,0.00232018561484919,0.00199890968562602,0.00151860288534548,0.00200300450676014,0.00134861766689144,0.00179372197309417,0.00128609844499006,0.00240673886883273,0.00259268861809697,0.00140944326990839,0.00120144173007609,0.00260950605778192,0.00207284572105419,0.0016840171463564,0.0037593984962406,0.00203977562468129,0.00274390243902439,0.00309597523219814,NA,0.00218144190776694
"6446",6446,NA,0.00185528756957328,0.00555467386129186,0.00182748538011696,0.00280827163645647,0.00226187484292536,0.0034435261707989,0.000909090909090909,NA,NA,0.00260010400416017,0.00493305144467935,0.00120433560818948,0.00349311080923734,0.00325829383886256,0.00169465413649669,0.00473484848484848,0.00205444273240883,0.00323226104355857,0.003125,NA,0.00288178308662913
"6447",6447,NA,0.00510204081632653,0.00512081933109297,0.00515653775322284,0.00755208333333333,0.00641519117269695,0.00562587904360056,0.00828729281767956,0.0107696030977735,0.034009360374415,0.00339425587467363,0.00356379187455453,0.00487012987012987,0.00432389937106918,0.00426179604261796,0.00515866812568391,0.00526567735758736,0.00518134715025907,0.00338513617479612,0.003147128245476,NA,0.00687319146457836
"6448",6448,NA,NA,NA,0.00439319055464031,0.00363258951738454,0.167993835088621,NA,NA,NA,NA,NA,0.000711237553342817,0.00243013365735115,NA,NA,0.001076095311299,0.00516189582355702,0.00464876033057851,0.00228032836728489,0.000778816199376947,NA,0.0193106882403436
"6449",6449,NA,0.00630517023959647,0.00429116338207247,0.00529901589704769,0.00809279741030483,0.00203873598369011,0.00150829562594268,0,0.00375848690591659,0.00487953644403782,0.00284826514759192,0.00589101620029455,0.00337410375369043,0.00858112153262822,0.00208271347813151,0.00354445985513947,0.000940291490362012,0.00263157894736842,0.00534025022886787,0.00324149108589951,NA,0.00392886808466224
"6450",6450,NA,0.00210703750526759,0.0020488573680063,0.000189501610763691,0.000541565123206066,0.00051440329218107,0.00145454545454545,0.000955109837631328,0.00120510966497951,0.00242057488653555,0.00206558223599277,0.00147167034584253,0.00169061707523246,0.0019739439399921,0.000298151460942159,0.021010350687471,0.000938526513374003,0.000523286237571952,0.00167198662410701,0.000809061488673139,NA,0.00230999375538504
"6451",6451,NA,0.00423190859077444,0.00441083805923125,0.0125618576322802,0.0065252854812398,NA,0,0.00287907869481766,0.00386987543838433,0.00361772686162195,0.000258531540847983,0.000738007380073801,0.00127713920817369,0.00217735550277118,0.00238237045860631,0.00215849522047487,0.00471253534401508,0.00524109014675052,0.00182232346241458,0.0016220600162206,NA,0.00336035994659435
"6452",6452,NA,0.00258064516129032,0.00316957210776545,0.00326609029779059,0.00466136550589526,0.0036420395421436,0.000726216412490922,0.00195121951219512,0.00422960725075529,0.00392512077294686,0.00258665287118469,0.00226415094339623,0.00172637030643073,0.00597014925373134,0.00807416267942584,0.00419384902143523,0.0033112582781457,0.00212539851222104,0.00318713006526028,0.0033003300330033,NA,0.00341533308039515
"6453",6453,NA,0.00211148648648649,0.00621315915246137,0.00191131498470948,0.00163176502583628,0.0039032006245121,0.000720980533525595,NA,0.00471071385433023,0.00120228434024647,0.000257400257400257,0.00300978179082017,0.000433839479392625,0.00176159718144451,0.00833333333333333,0.00153775180685837,0.00046882325363338,0.183173588924388,NA,0.000819672131147541,NA,0.0130706290094427
"6454",6454,NA,0.00931808555696739,NA,0.00438847548177829,0.00216391668920747,0.00338718082334549,0.00144404332129964,NA,0.00565666502705362,0.0156106519742883,0.00103761348897536,0,0.0314384151593454,0.00310257901880939,0.0030571690614491,0.0327658207516865,0.00332857822158821,0.00424628450106157,0.000779666302822392,0.0016366612111293,NA,0.00725657685828279
"6455",6455,NA,0.00221729490022173,0.00272355878347708,0.00375023438964935,0.00702576112412178,0.00458949515553289,0.00492957746478873,0.00549450549450549,0.00377542321276337,0.00391095066185319,0.00461420148679826,0.00728862973760933,0.0024559967253377,0.00443704936217415,0.00268977884040646,0.00525015441630636,0.00282087447108604,0.00356052899287894,0.0164158686730506,0.00391542678151919,NA,0.0048350163512674
"6456",6456,NA,0.000729660707770887,0.00166313879649229,0.00168570893425735,0.00181582360570687,0.00101781170483461,0.000699790062981106,0.00275229357798165,0.00122264335493337,0.00271575135787568,0.00282340862422998,0.000728862973760933,0.00204666393778142,0.00477590007347539,0.00149790293588975,0.00605496040987424,0.000942951438000943,0.00202634245187437,0.000910332271279017,0.000782472613458529,NA,0.00194170630697149
"6457",6457,NA,0.00400145507457257,0.00801815431164902,0.00189178963299281,0.00234009360374415,0.00331717274815004,NA,0.00827966881324747,0.0141653437538161,0.00635785649409628,0.00384418247052793,0.00441826215022091,0.00451559934318555,0.00509090909090909,0.00447894893998208,0.02239154097341,0.00706547338671691,0.00101522842639594,0.00259304453935326,0.00155884645362432,NA,0.00585242056703302
"6458",6458,NA,NA,0.00557816975727423,0.00170325510976533,0.000781657113079729,0.00333418825339831,0,0.00183992640294388,0.000612369871402327,0.000303398058252427,0.00102432778489117,0.00221238938053097,0.00578512396694215,0.00289383251944294,0.00179640718562874,0.0108847768620743,0.00189035916824197,0.0030441400304414,0.00199325360318921,0,NA,0.0025376430593055
"6459",6459,NA,0.00255567725447243,0.0031717263253285,0.00115495668912416,0.00077962577962578,0.00127388535031847,0.00217391304347826,0.00183992640294388,0.00319253438113949,0.00183038438071995,0.00179257362355954,0.000730460189919649,0.00204834084391643,0.0016260162601626,0.000901713255184851,0.00109000311429461,0.00142247510668563,0.00201106083459025,0.00273224043715847,0.000772200772200772,NA,0.00174209021288546
"6460",6460,NA,0.0099009900990099,0.0130473905218956,0.00420087836547642,0.00361850607392091,NA,0.00361794500723589,0.00820419325432999,0.0107671601615074,0.00364188163884674,0.00332906530089629,0.00580973129992738,0.00162337662337662,0.00808334830249686,NA,0.00467726847521048,0.0132387706855792,0.00499251123315027,0.00300255216934394,0.00153256704980843,NA,0.00607577272129484
"6461",6461,NA,0.00481125092524056,0.00319148936170213,0.0022766078542971,0.00496991891184933,0.00510986203372509,0.0021505376344086,0.00459558823529412,0.00349475786320519,0.00609570252971655,0.00488808850012863,0.00506512301013025,0.00242914979757085,0.00307247424543647,0.0088766452402816,0.00388259046435782,0.00240615976900866,0.00301507537688442,0.00449438202247191,0,NA,0.00393817914608996
"6462",6462,NA,0.000733675715333822,0.0019496100779844,0.00264700321421819,0.00232438016528926,0.00229591836734694,0.000716332378223496,0.00182815356489945,0.00135068762278978,0.00241109101868596,0.00152827305145186,0.0014265335235378,0.00197472353870458,0.0154036827195467,0.00180886343081097,0.00169753086419753,0.00332857822158821,0.0019714144898965,0.00220978196817914,0.00231839258114374,NA,0.00262761192178044
"6463",6463,NA,0.00648648648648649,0.0148237785509,NA,0.00970110120608285,0.00640368852459016,NA,0.0923361034164358,0.00838264299802761,0.00573671497584541,NA,0.00360750360750361,0.0036101083032491,0.00822015725518227,0.00967644390686423,NA,0.0076518412242946,0.00691699604743083,0.00339784310828778,0.00542635658914729,NA,0.0128251844133552
"6464",6464,NA,0.00144822592324403,0.00105708245243129,0.00170422268509752,0.00208768267223382,0.00152944175375988,0,0.00278035217794254,0.000863238377111851,0.000606244316459533,0.00204133707578464,0,0.00039984006397441,0.000709849157054126,0.00121028744326778,0.00139297322395914,0.000479156684235745,0.000492125984251968,0.00322297099326106,0.000775193798449612,NA,0.00120001183065889
"6465",6465,NA,0.00144717800289436,0.00225869597952116,0.000950209045990118,0.00130174433741213,0.00457549567869853,0.00217391304347826,0.00644567219152855,0.000864410965670536,0.00181543116490166,0.000763941940412529,0,0.000398247710075667,0.00123981579879561,0.001806684733514,0.00216149451906747,0.00143334925943622,0.000982318271119843,0.00219330311449042,0.00231124807395994,NA,0.00184858704373511
"6466",6466,NA,0.0168005843681519,0.02313743637205,0.00634737449509521,0.0113421550094518,NA,0.0022189349112426,0.0112888052681091,0.0124672734073058,0.107052896725441,0.00438936225148464,0.00663716814159292,0.00283515593357635,0.0121530926900054,0.0143730886850153,NA,0.00875060768108897,0.0124378109452736,0.00518441712338913,NA,NA,0.0160885102505171
"6467",6467,NA,0.00182149362477231,0.00276327909118821,0.00153550863723608,0.00214995968825585,0.00202224469160768,0.00220588235294118,0.00187265917602996,0.00260029717682021,0.003584229390681,0.00153335037055967,0.00146842878120411,0.00242522231204527,0.00199419869470631,0.0015015015015015,0.00231875096614624,0.00236183278223902,0.00248015873015873,0.00220555800617556,0.00312256049960968,NA,0.00220879560388835
"6468",6468,NA,0.00361402240693892,0.0031616982836495,0.00400076204991427,0.0021327645961077,0.00151247794303,0.000717360114777618,0.00185873605947955,0.00458545048952782,0.00449505543901708,0.00179165600204761,0.00145772594752187,0.00200481154771451,0.00414489097134619,0.00300571085061617,0.00170463350379668,0.00663192799621033,0.000493339911198816,0.00189836448598131,0.00232558139534884,NA,0.0027124721049592
"6469",6469,NA,NA,0.0160241874527589,0.00975889781859931,0.00806885422270038,0.0645161290322581,0.00214899713467049,0.0149812734082397,NA,0.0078125,0.00465959099145742,0.0493372606774669,0.00242522231204527,0.00722152012998736,0.0161094224924012,0.0338770388958595,0.00947867298578199,0.00346706290242694,0.00529100529100529,0.00853374709076804,NA,0.0155124342846133
"6470",6470,NA,0.00433212996389892,0.0025286330507214,0.00465896384644055,0.00183534347142108,0.00401606425702811,0.00139762403913347,0,0.000751126690035053,0.00149611011370437,0.00179625352835515,0.00289435600578871,0.00117096018735363,0.00198019801980198,0.000900630441308916,0.00248370071406396,0.000468603561387067,0.00195121951219512,0.00217265353418308,0.00076219512195122,NA,0.00197877716098799
"6471",6471,NA,0.00395968322534197,0.00359066427289048,0.0058667676003028,0.017428043306047,0.00718355214268021,0.0113636363636364,0.00461254612546125,0.00355645878318303,0.00483237692540018,0.0136914165350184,0.00290697674418605,0.00432900432900433,NA,0.00451127819548872,0.00446144040790312,0.00523062291963861,0.00390053632374451,0.004047976011994,0.0029520295202952,NA,0.00602361165178979
"6472",6472,NA,NA,0.016878886585727,0.00299065420560748,0.0152610441767068,0.00591570125708652,NA,0.0200364298724954,NA,0.00567502986857826,0.00206451612903226,0.00223048327137546,0.00798722044728434,NA,0.00329439952081462,0.0920436817472699,0.0113314447592068,0.00533721494420184,NA,0.00587371512481645,NA,0.0140657444221574
"6473",6473,NA,0.00504322766570605,0.00461653015636634,0.00207195328687135,0.00428954423592493,0.00618965090368903,0.00349895031490553,0.00827966881324747,0.00406762425320961,0.00420546710723941,0.00233644859813084,0.00298953662182362,0.00160965794768612,0.00627015406664278,0.00391448358928034,0.00469998433338556,0.00331910858226648,0.00584795321637427,0.00195283160582845,0.0044280442804428,NA,0.00419109576731689
"6474",6474,NA,0.00397255326832792,0.00423536530025715,0.00406819062378923,0.00322927879440258,0.00453286325862503,0.00288392213410238,0.00184331797235023,0.00283578241814901,0.00392630625188765,0.00312744331508991,0.00226586102719033,0.00404367165386171,0.00347603366264179,0.00151194436044754,0.00188117259758583,0.00381497377205532,0.00451127819548872,0.00196612220205687,0.0015625,NA,0.00314150425306891
"6475",6475,NA,0.00288600288600289,0.00754944889023101,0.00502901353965184,0.00588078053996258,0.0037821482602118,0.0021398002853067,0.0036697247706422,NA,0.00571428571428571,0.000518268981601451,0.000753579502637528,0.00404203718674212,0.0049387232485824,NA,0.00966484801247077,0.0294396961063628,0.00400801603206413,0.002249550089982,NA,NA,0.00576662025292112
"6476",6476,NA,0.004713560551124,0.00363031311450613,0.00252869091616417,NA,0.00430925221799747,0.00286327845382963,0.00183654729109275,0.00525236997181655,0.00605877006967586,NA,NA,NA,0.0102888086642599,NA,NA,0.00959232613908873,0.0030060120240481,NA,0.0146718146718147,NA,0.00572931200711817
"6477",6477,NA,0.00143575017946877,0.00150037509377344,0.00251013709210272,0.00159447249534946,0.00201511335012594,0.00282286520818631,0.00362976406533575,0.00126951885235496,0.0017910447761194,0.00462487153134635,0.000758150113722517,0.000407497962510187,0.00161348153460022,0.00211480362537764,0.00108898568761668,0.000944733112895607,0.00298656047784968,0.00165016501650165,0.00153139356814701,NA,0.00190998335491496
