"","merged.pos","D75046-","D75054-","D75064-","D75066-","D75077-","D75079-","D75150-","D75173-","D75201-","D75211-","D75224-","D75239-","D75240-","D75251-","D75290-","D75292-","D75315-","D75327-","D75338-","D75366-","D75383R","mean"
"7768",7768,NA,0.000801710315339391,0,0.000518000518000518,0.00064143681847338,0,0,0,NA,0.00045382346267302,0.000166030217499585,0,0,0,0.00108932461873638,0.000501085685652247,0,NA,0.000747803327724808,0.000630252100840336,0.00106723585912487,0.000367594606892474
"7769",7769,NA,0.00185774946921444,0.002460024600246,0.00103013134174607,0.000640614990390775,0.00113090189426067,0.000636942675159236,0.000603500301750151,NA,0.002044525215811,0.0010011680293676,0.000558659217877095,0.00139502441292723,0.00196463654223969,0.00192678227360308,0.00101626016260163,0.00105318588730911,NA,0.00148754183711417,0.000835421888053467,0.00035486160397445,0.00122210735242477
"7770",7770,NA,0.000798296966471527,0.00193730186685453,0.00077379417075058,0.000963391136801541,0.0016973125884017,0,0.00182038834951456,NA,0.00407978241160471,0.00066214202946532,0.000556792873051225,0.00162412993039443,0.00260756192959583,0.00108607113765952,0.000835142809420411,0.00413223140495868,NA,0.000747663551401869,0.00125496758000418,0.00142095914742451,0.00149988499354306
"7771",7771,NA,0.0044973544973545,0.000879971840901091,0,0.212520064205457,0.000567375886524823,0.000640614990390775,0,NA,0.000227014755959137,0.000165480721495946,0,0.00023191094619666,0.00195439739413681,0,0.00416111850865513,0.000518134715025907,NA,0.000186811133943583,0.000869187309865276,0.00035486160397445,0.0126541276949934
"7772",7772,NA,0,0.000526685393258427,0.000258064516129032,0.00128122998078155,0.000283045570336824,0.000635324015247776,0,NA,0.000454235748353395,0.000165261940175178,0.000556483027267668,0,0,0.000811249323958897,0,0.0005175983436853,NA,0.000186254423542559,0.00110424028268551,0.000353107344632768,0.000396265550558605
"7773",7773,NA,0.00105736188210415,0.00229034531360113,0.00154798761609907,0.000318572793883402,0.000846979107848673,0,0,NA,0.00068073519400953,0.000164771791069369,0.000561797752808989,0.000470477534697718,0.00130975769482646,0.00107874865156419,0.000830151087497925,0.000513610683102209,NA,0.000743494423791822,0.00110448420587586,0.00284495021337127,0.000909123663675098
"7774",7774,NA,0.000523012552301255,0.00104785190359762,0.00128172263522174,0.000318877551020408,0.000831255195344971,0,0.000597728631201434,NA,0.000907441016333938,0.0011530225662988,0.000554631170271769,0.00092378752886836,0.000648929266709929,0.000809061488673139,0.000663900414937759,0.0010230179028133,NA,0.00238707308116048,0.256365614798694,0.00174581005586592,0.0150990409866286
"7775",7775,NA,0.000784313725490196,0.000700402731570653,0.00179487179487179,0.00414540816326531,0.000832870627429206,0,0.0011997600479904,NA,0.000227221086116792,0,0,0.000697512206463613,0.00130293159609121,0.000268528464017186,0.00181908384322805,0.000512820512820513,NA,0.000183958793230316,0.000652741514360313,0.000350262697022767,0.000859593766887129
"7776",7776,NA,0,0.00122185372665387,0.00102643058763151,0,0,0.00186567164179104,0,NA,0.000679655641141822,0.000163988192850115,0,0,0,0.00133333333333333,0,0.00100908173562059,NA,0.000183688464364438,0.000434499239626331,0,0.000439900142389614
"7777",7777,NA,0.00103923096908288,0.00174520069808028,0.00153727901614143,0.000312891113892365,0.000556173526140156,0.00062266500622665,0.000595592614651578,NA,0.000226398007697532,0,0,0.00023191094619666,0,0,0.00181189260418382,0,NA,0.000550155877498625,0.00173648795311483,0.00277874261896492,0.000763590052881763
"7778",7778,NA,0.000259942812581232,0.000174947515745276,0,0.000627943485086342,0.000278396436525612,0.000625390869293308,0,NA,0,0.000492125984251968,0.000560852495793606,0.000700116686114352,0.00587084148727984,0.00026638252530634,0.000330087473180393,0.00100351229302559,NA,0.000367985280588776,0,0.00069856793573175,0.000680949626694688
"7779",7779,NA,0.00103707544723879,0.000698934125458675,0.000510986203372509,0.00094132412927518,0.000832870627429206,0.00125156445556946,0,NA,0.000227479526842584,0.000328245527654686,0,0.000232450023245002,0,0,0,0.000501002004008016,NA,0,0.000877770463023919,0.000348189415041783,0.000432660663786656
"7780",7780,NA,0.00259067357512953,0.0010515247108307,0.00358606557377049,0.00408291457286432,0.00166852057842047,0.00250156347717323,0.000600961538461538,NA,0.00114573785517874,0.000988630746416213,0.000558035714285714,0.000464900046490005,0,0.00107816711590297,0.00182602921646746,0.00401808136614766,NA,0.00128794848206072,0.00154491282277643,0.00173671413685307,0.00170729897384607
"7781",7781,NA,0.00077720207253886,0.000350815646377828,0.00128336755646817,0.00125944584382872,0.000278473962684489,0,0.000602046959662854,NA,0.00045903144365389,0.000330141961043249,0.00111731843575419,0.000233100233100233,0.000656167979002625,0.0013401232913428,0.00066214202946532,0.00100200400801603,NA,0.000552486187845304,0.000441988950276243,0.00138792505204719,0.000707432311839333
"7782",7782,NA,0.000518268981601451,0.000875350140056022,0.000513478818998716,0.000314465408805031,0.000279251605696733,0,0,NA,0.000691085003455425,0.00033107101473266,0.000561167227833895,0.000233372228704784,0.00195950359242325,0.00107671601615074,0,0.001001001001001,NA,0.000740740740740741,0.0012881064834693,0.00173190162798753,0.000673082216203182
"7783",7783,NA,0.000770020533880904,0.000173641257162702,0.000255623721881391,0.000939555277168807,0,0.00124378109452736,0.000596658711217184,NA,0.000459558823529412,0,0.00110741971207087,0.000921234454168586,0,0.000535045478865704,0.00115454395513772,0.000499750124937531,NA,0.000366099212886692,0.000617030028794735,0.000677048070412999,0.000573167247591255
"7784",7784,NA,0.0012846865364851,0,0,0.00126542233470421,0.000831485587583149,0,0,NA,0.000461361014994233,0.000330578512396694,0.0011037527593819,0.000461041954817888,0,0.00107123727905731,0.000660829340822732,0.000999500249875062,NA,0.000731662703493689,0.000615889960993636,0,0.000545413790811422
"7785",7785,NA,0,0.000349895031490553,0.00051374261494991,0.000635525897680331,0.000556018904642758,0,0,NA,0.000465441005352572,0.000664562219637814,0.00110803324099723,0.00046339202965709,0,0.00053850296176629,0.000332005312084993,0.00050251256281407,NA,0.00110660272962007,0.00185528756957328,0.000678195998643608,0.000542762115495032
"7786",7786,NA,0.00153925089789636,0.0015750787539377,0.000514800514800515,0.000949968334388854,0.00111172873818788,0.00188560653676933,0,NA,0.000929152148664344,0.00148834132627749,0.00276548672566372,0.000923574232278919,0.000644329896907216,0.000807754442649435,0.000496770988574267,0.000999500249875062,NA,0.000550559735731327,0.000410509031198686,0,0.00097735625298895
"7787",7787,NA,0.000769822940723634,0.000174764068507515,0.00154639175257732,0.00318066157760814,0.000554323725055432,0,0.000597014925373134,NA,0.000464360343626654,0.000496442164487837,0,0,0,0.00134480903711673,0.00149154789526019,0.00100050025012506,NA,0.00073327222731439,0.000615132253434488,0.0026890756302521,0.00086989548841459
"7788",7788,NA,0,0.000350508236943568,0.0015527950310559,0,0.000834492350486787,0,0.000597728631201434,NA,0.000467617488894085,0.000165809981760902,0.000558035714285714,0.000933488914819137,0.00192061459667093,0,0,0,NA,0.000368527731711811,0.000205549845837616,0,0.000441953806870438
"7789",7789,NA,0.00207684319833853,0.00105745505816003,0,0.000653167864141084,0.000839630562552477,0.00126502213788741,0.00120264582080577,NA,0.00186784963810413,0.00199269345732315,0.000564652738565782,0.000707380334826692,0.00193298969072165,0.000538068334678504,0.00133244503664224,0.0005005005005005,NA,0.00130621384586677,0.00146198830409357,0.00170183798502383,0.00116674358379067
"7790",7790,NA,0.00386299253154777,0.00123261137524212,0.00417318727177882,0.00262553331145389,0.000837287189506001,0,0,NA,0.000699953336444237,0.000497182631753397,0.00113636363636364,0.000474158368895211,0,0.00376749192680301,0.00283427809269757,0.002,NA,0.00131037064769749,0.00274261603375527,0.00475866757307954,0.00183070521816766
"7791",7791,NA,0.000776196636481242,0.00017614937466972,0.000531490831783152,0.0013271400132714,0.00140449438202247,0.000635324015247776,0.00121065375302663,NA,0.000699300699300699,0.000660938532716457,0.000573065902578797,0.000239177230327673,0,0.000806018269747448,0.00116511318242344,0.000499750124937531,NA,0.00189214758751183,0.00125130344108446,0.00103021978021978,0.000826582430963917
"7792",7792,NA,0,0,0,0.00032626427406199,0,0,0,NA,0.000232991612301957,0.000164527805199079,0,0,0,0.000535045478865704,0,0,NA,0.000186846038863976,0.000205973223480947,0.000336587007741501,0.000110457524473064
"7793",7793,NA,0.00357233988262312,0.00157618213660245,0.00131509731720147,0.00292682926829268,0.000550509221029452,0,0.0024140012070006,NA,0.000696055684454756,0.000164015089388224,0.00113507377979569,0.00047247814788566,0.000640204865556978,0.000267809319764328,0.00115970841616965,0.0039820806371329,NA,0.000930752047654505,0.00061652281134402,0.00234348844994978,0.00137573046010257
"7794",7794,NA,0.00101600203200406,0.00104730319427474,0.000527843758247559,0.00195248942401562,0.00137438152831226,0,0.00120336943441637,NA,0.00208429828624363,0.000491722668415014,0,0.000944956295771321,0.00320512820512821,0.000801068090787717,0.00132647985408722,0.000499001996007984,NA,0.0011177347242921,0.000825593395252838,0.00300902708124373,0.00119035555380558
"7795",7795,NA,0.000253678335870117,0.000354044963710391,0.000531208499335989,0.00198412698412698,0,0.00062266500622665,0,NA,0.000707547169811321,0.000501840080294413,0,0.000477554918815664,0,0,0.000169061707523246,0.000501504513540622,NA,0.000378000378000378,0.00104536901526239,0.000680040802448147,0.000455924576387017
"7796",7796,NA,0.000251382604323781,0,0.000264970853206147,0,0.000818777292576419,0,0,NA,0.000235682300259251,0.000333333333333333,0,0,0,0,0.000335570469798658,0.000498753117206983,NA,0.00074794315632012,0.00269206875129426,0.00235452404978137,0.000474055884894462
"7797",7797,NA,0.00150715900527506,0.00279622509612024,0.00368324125230203,0.00457068233757754,0.000807537012113055,0,0.001185536455246,NA,0,0.000330196466897804,0,0.000237135404315864,0,0.00187015762757147,0.00149501661129568,0.00197044334975369,NA,0.00185804533630621,0.00348574943612877,0.00232945091514143,0.00156258757255805
"7798",7798,NA,0.000757575757575758,0.000524658971668416,0.000530363298859719,0,0.000539665407447383,0.000600600600600601,0.000593471810089021,NA,0.000467836257309942,0.00049415252841377,0,0.000237022991230149,0.000628140703517588,0.000802353570473389,0.000498090652498755,0.0019714144898965,NA,0.000744324525493115,0.00102606197414324,0.000332446808510638,0.000597121130429332
"7799",7799,NA,0,0.000350201365785327,0,0,0.000269541778975741,0,0,NA,0,0,0.000568828213879408,0.000717531690983018,0,0.000534902380315592,0,0,NA,0,0.000206058108386565,0,0.000147059085462536
"7800",7800,NA,0.00252525252525253,0.00332284015389996,0.00505453578079276,0.00294117647058824,0.00267737617135207,0.00535395597858418,0.00472255017709563,NA,0.00187046995557634,0.00197400888303997,0.00224340998317443,0.00189933523266857,0.0037593984962406,0.00293881912904088,0.00132604011271341,0.00197433366238894,NA,0.00240295748613678,0.00143855322646938,0.00332336324360253,0.00287490981492318
"7801",7801,NA,0.00202122283981809,0.00227591036414566,0.00133262260127932,0.00229885057471264,0.00187717886832931,0.00119189511323004,0,NA,0.000468274408803559,0.000493745885450955,0,0.000476530855372885,0.000628140703517588,0.00240448837830617,0.00182815356489945,0.000991080277502478,NA,0.000926268988514265,0.00164507505654945,0.00199534419687396,0.00126971014873921
"7802",7802,NA,0,0.000527240773286468,0.000801282051282051,0.000329055610398157,0.000537345513164965,0,0,NA,0.000706214689265537,0.000164663263625885,0.00168918918918919,0.000480422772039395,0,0.000537489922063961,0.000333166749958354,0.000497265042267529,NA,0.000744186046511628,0.000630782169890664,0.00100066711140761,0.000498831716908411
"7803",7803,NA,0.00201969199697046,0.00087719298245614,0.000534616412723871,0.000328407224958949,0.00107324926214113,0.000594883997620464,0,NA,0,0.00246791707798618,0,0.000478468899521531,0,0.000268744961031981,0,0.000496524329692155,NA,0,0.0021092596498629,0.000332446808510638,0.000643411311304244
"7804",7804,NA,0.00101086681829669,0.00280948200175593,0.00187366167023555,0.00296247531270573,0.00429184549356223,0.00118976799524093,0.00236546422235364,NA,0.00188857412653447,0.0014792899408284,0.00223588596981554,0.00143781452192667,0.00253968253968254,0.000537345513164965,0.00266800066700017,0.00099403578528827,NA,0.0029789610873208,0.0014653548252041,0.00166444740346205,0.00202183088302104
"7805",7805,NA,0.0010136847440446,0.00123500352858151,0.000268312315535283,0,0.00242000537778973,0,0,NA,0.000476303881876637,0.000659957102788319,0.000560224089635854,0,0.00571791613722999,0.000543773790103317,0.000334952269301625,0.00200300450676014,NA,0.000187125748502994,0.000629062696582093,0,0.000891629232707338
"7806",7806,NA,0,0.000880591757661148,0,0.00033101621979477,0.000267809319764328,0,0.000592768227622999,NA,0,0.000164365548980934,0.00112296462661426,0,0.000632111251580278,0,0,0.000499750124937531,NA,0.00074487895716946,0,0.000334448160535117,0.000309483566370046
"7807",7807,NA,0.0030379746835443,0.00248359056235586,0.00269323996768112,0.00133824021411843,0.00297216968386922,0.002389486260454,0.00238095238095238,NA,0.00237360550676478,0.00115454395513772,0.00285388127853881,0.0014570179698883,0.00127226463104326,0.00136911281489595,0.00253979004402303,0.00101163378856854,NA,0.00206961429915334,0.00232459847844463,0.00135639199728722,0.00205989491759561
"7808",7808,NA,0.00177484787018256,0.00141517778170883,0.000272479564032698,0.00137362637362637,0.00108020523899541,0.0035799522673031,0.000591715976331361,NA,0.00118821292775665,0.000989445910290238,0.00284575981787137,0.000967585873246251,0.00190234622701332,0.000274122807017544,0.000507270882651336,0.000506585612968592,NA,0.00112845589618206,0.00253968253968254,0.00101078167115903,0.0013304586243344
"7809",7809,NA,0,0,0.000275709953129308,0.000347222222222222,0,0.00484261501210654,0.00119118522930316,NA,0.000477668975400048,0.00016479894528675,0,0.000490436488474743,0,0,0,0,NA,0,0.000213219616204691,0.00102739726027397,0.000501680761244524
"7810",7810,NA,0,0.000179083094555874,0.000275330396475771,0,0.000547645125958379,0,0,NA,0.000478812544888676,0.00016498927569708,0.000583771161704612,0.000494315373208107,0.000640204865556978,0.000547195622435021,0.000169090294217112,0,NA,0,0,0.000344708721130645,0.000245841470879348
"7811",7811,NA,0.00102669404517454,0.000892379082634303,0.00165061898211829,0.00278454577097111,0.000820120284308365,0,0,NA,0.00192122958693564,0.00049480455220188,0,0.000247647350173353,0.0012779552715655,0.00191728293618187,0.00168861870989531,0.0010136847440446,NA,0.000576368876080692,0.0029723991507431,0.00205973223480947,0.00118578230987989
"7812",7812,NA,0.00154639175257732,0.000714924039320822,0.000552333609500138,0.00104384133611691,0.000273373428102788,0,0,NA,0.000972762645914397,0.00033107101473266,0,0.000495172072295123,0.00319897632757518,0.000551724137931035,0.000846453360419841,0,NA,0.00173176832788147,0.00190920661858294,0.0023989033584647,0.000920383446078629
"7813",7813,NA,0.0018111254851229,0.00234065538350738,0.00386847195357834,0.00280112044817927,0.00110314396028682,0.000618046971569839,0.00358637178720861,NA,0.00317848410757946,0.00166666666666667,0,0.000250563768479078,0.00129785853341986,0.00168255748738082,0.00137883488452258,0.000516795865633075,NA,0.000776699029126214,0.00149925037481259,0.00103770321687997,0.00163413055133075
"7814",7814,NA,0.00128501670521717,0.00106780565936999,0.00220933443800055,0.000695168578380257,0.00136686714051394,0.000609013398294762,0.00119047619047619,NA,0.00048661800486618,0.000986517592897073,0.00116890707188778,0.000497636227917392,0.000643500643500643,0.000829646017699115,0.00135593220338983,0.000505816894284269,NA,0.000383215175320943,0.00212134068731438,0.00272479564032698,0.00111820045942541
